City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
278,Launceston,AU,2022-06-06 00:32:11,-41.45,147.1667,51.62,76,40,9.22
279,San Cristobal,VE,2022-06-06 00:32:11,7.7669,-72.225,71.78,98,100,3.06
280,Kutum,SD,2022-06-06 00:33:12,14.2,24.6667,78.8,17,100,12.64
281,Khani,GE,2022-06-06 00:33:12,41.9563,42.9566,54.97,96,31,1.61
282,Palu,ID,2022-06-06 00:33:12,-0.8917,119.8707,85.15,67,79,2.48
283,Beya,RU,2022-06-06 00:33:13,53.0533,90.9139,45.0,88,100,16.15
284,Pacific Grove,US,2022-06-06 00:33:13,36.6177,-121.9166,75.34,82,75,10.36
285,Zhanaozen,KZ,2022-06-06 00:33:13,43.3,52.8,76.15,23,75,5.75
286,Mathathane,BW,2022-06-06 00:33:14,-22.2687,28.7495,54.97,81,26,7.63
287,Porto Velho,BR,2022-06-06 00:33:14,-8.7619,-63.9039,75.25,94,0,1.14
288,Karaton,ID,2022-06-06 00:33:15,-6.3424,106.1045,72.32,95,100,0.74
289,Ube,JP,2022-06-06 00:33:15,33.9431,131.2511,67.98,93,75,5.75
290,Banda Aceh,ID,2022-06-06 00:33:15,5.5577,95.3222,81.59,76,85,6.62
291,Komsomolskiy,UZ,2022-06-06 00:33:16,40.4272,71.7189,68.72,45,0,4.61
292,Tautira,PF,2022-06-06 00:33:16,-17.7333,-149.15,80.31,71,20,16.93
293,Truth Or Consequences,US,2022-06-06 00:33:16,33.1284,-107.2528,95.23,7,0,6.91
294,Guerrero Negro,MX,2022-06-06 00:33:17,27.9769,-114.0611,65.23,77,7,23.49
295,Alugan,PH,2022-06-06 00:33:17,12.2188,125.4808,83.1,71,67,6.06
296,Egvekinot,RU,2022-06-06 00:33:17,66.3167,-179.1667,39.04,66,100,5.12
297,Berlevag,NO,2022-06-06 00:33:18,70.8578,29.0864,42.75,81,100,5.75
298,Marshfield,US,2022-06-06 00:33:18,44.6689,-90.1718,60.75,88,100,4.61
299,Sokoni,TZ,2022-06-06 00:33:19,-6.4333,39.55,75.06,78,100,18.21
300,Hay River,CA,2022-06-06 00:33:19,60.8156,-115.7999,80.58,21,75,14.97
301,Matsuura,JP,2022-06-06 00:33:19,33.3271,129.721,70.47,83,60,16.62
302,Mahebourg,MU,2022-06-06 00:33:20,-20.4081,57.7,71.89,83,40,6.91
303,Chittur,IN,2022-06-06 00:33:20,10.7,76.75,80.15,93,100,7.72
304,Colares,PT,2022-06-06 00:33:20,38.7992,-9.4469,64.29,72,35,18.01
305,Lehi,US,2022-06-06 00:29:05,40.3916,-111.8508,77.58,38,96,8.01
306,Baykit,RU,2022-06-06 00:33:21,61.67,96.37,50.41,54,99,3.22
307,Ust-Kuyga,RU,2022-06-06 00:33:21,70.0167,135.6,69.96,37,8,9.48
308,Acapulco,MX,2022-06-06 00:33:22,16.8634,-99.8901,84.02,70,40,5.75
309,Manzanillo,CU,2022-06-06 00:33:22,20.3433,-77.1167,79.63,73,100,7.34
310,Broken Hill,AU,2022-06-06 00:33:22,-31.95,141.4333,52.34,57,5,13.94
311,Zharkent,KZ,2022-06-06 00:33:23,44.1628,80.0,68.22,39,0,6.06
312,Kansanshi,ZM,2022-06-06 00:33:23,-12.0951,26.4273,47.28,86,2,5.14
313,Ancud,CL,2022-06-06 00:33:23,-41.8697,-73.8203,48.83,92,100,27.6
314,Kieta,PG,2022-06-06 00:33:24,-6.2167,155.6333,85.24,65,92,3.89
315,Keuruu,FI,2022-06-06 00:33:24,62.2667,24.7,42.98,82,4,4.97
316,Pangnirtung,CA,2022-06-06 00:33:25,66.1451,-65.7125,34.99,81,0,2.44
317,Trn,BA,2022-06-06 00:33:25,44.8597,17.2364,67.71,100,0,2.3
318,Aswan,EG,2022-06-06 00:33:25,24.0934,32.907,87.1,19,0,5.75
319,Erdaojiang,CN,2022-06-06 00:33:26,41.7764,126.0319,60.58,84,97,4.16
320,Karlstadt,DE,2022-06-06 00:33:26,49.9603,9.7722,61.68,87,0,4.76
321,Ouesso,CG,2022-06-06 00:33:27,1.6136,16.0517,70.7,96,100,1.01
322,Kedrovyy,RU,2022-06-06 00:33:27,56.1667,91.8167,45.01,96,100,4.32
323,Tekeli,KZ,2022-06-06 00:34:27,44.83,78.8239,58.59,64,0,6.6
324,Capitao Poco,BR,2022-06-06 00:34:28,-1.7464,-47.0594,72.19,97,100,3.96
325,Chimbote,PE,2022-06-06 00:34:28,-9.0853,-78.5783,63.82,89,91,9.15
326,Omboue,GA,2022-06-06 00:34:28,-1.5746,9.2618,72.95,95,100,4.56
327,Dunedin,NZ,2022-06-06 00:32:20,-45.8742,170.5036,57.06,62,0,3.6
328,Vagur,FO,2022-06-06 00:34:29,61.4732,-6.8119,49.73,90,70,13.94
329,Sinnamary,GF,2022-06-06 00:34:29,5.3833,-52.95,76.89,88,100,11.18
330,Flin Flon,CA,2022-06-06 00:34:30,54.7682,-101.865,57.61,41,37,6.96
331,Coihaique,CL,2022-06-06 00:29:58,-45.5752,-72.0662,42.75,75,100,9.22
332,Warsaw,PL,2022-06-06 00:34:17,52.2298,21.0118,62.78,75,0,3.44
333,Andros Town,BS,2022-06-06 00:34:30,24.7,-77.7667,80.56,75,44,12.88
334,Coquimbo,CL,2022-06-06 00:34:31,-29.9533,-71.3436,55.13,82,0,0.0
335,Iqaluit,CA,2022-06-06 00:29:52,63.7506,-68.5145,49.73,62,0,14.97
336,Panama City,PA,2022-06-06 00:30:18,8.9936,-79.5197,82.35,85,40,3.44
337,Townsville,AU,2022-06-06 00:30:00,-19.25,146.8,77.88,78,75,6.91
338,Port Hardy,CA,2022-06-06 00:33:41,50.6996,-127.4199,57.38,67,75,8.05
339,Amuntai,ID,2022-06-06 00:34:32,-2.4177,115.2494,80.74,78,26,2.57
340,Paka,MY,2022-06-06 00:34:32,4.6374,103.4368,78.73,94,20,0.0
341,Dzhebariki-Khaya,RU,2022-06-06 00:34:32,62.2167,135.8,78.98,37,28,4.09
342,Aklavik,CA,2022-06-06 00:34:33,68.2191,-135.0107,44.83,46,11,6.31
343,Lasa,IT,2022-06-06 00:34:33,46.6166,10.7002,59.88,87,1,5.03
344,Miri,MY,2022-06-06 00:34:33,4.4148,114.0089,78.94,94,40,8.05
345,Chara,RU,2022-06-06 00:34:34,56.9064,118.2631,67.71,40,11,3.47
346,Santo Domingo,DO,2022-06-06 00:30:00,18.5001,-69.9886,84.04,79,100,1.99
347,Dulovo,BG,2022-06-06 00:34:34,43.8167,27.15,64.54,96,94,4.68
348,Kirakira,SB,2022-06-06 00:34:35,-10.4544,161.9205,83.17,78,57,12.37
349,Leningradskiy,RU,2022-06-06 00:34:35,69.3833,178.4167,36.05,75,64,10.2
350,Antofagasta,CL,2022-06-06 00:34:35,-23.65,-70.4,58.28,83,16,4.76
351,Carauari,BR,2022-06-06 00:34:36,-4.8828,-66.8958,73.08,97,19,1.03
352,Wentzville,US,2022-06-06 00:33:10,38.8114,-90.8529,81.9,69,100,9.64
353,Jaffna,LK,2022-06-06 00:34:36,9.6685,80.0074,81.03,87,100,22.06
354,Abnub,EG,2022-06-06 00:34:37,27.2696,31.1511,82.62,26,6,5.1
355,Kavaratti,IN,2022-06-06 00:34:37,10.5669,72.642,82.58,75,100,11.12
356,Okhotsk,RU,2022-06-06 00:34:37,59.3833,143.3,51.01,69,17,8.79
357,Boguchany,RU,2022-06-06 00:34:38,58.3814,97.4531,49.28,66,100,6.33
358,Sao Gabriel Da Cachoeira,BR,2022-06-06 00:34:38,-0.1303,-67.0892,71.91,98,23,1.68
359,Chapais,CA,2022-06-06 00:32:46,49.7834,-74.8492,55.18,93,87,2.64
360,Zhicheng,CN,2022-06-06 00:34:39,30.2956,111.5047,83.71,55,34,3.62
361,Olafsvik,IS,2022-06-06 00:34:39,64.8945,-23.7142,41.97,50,52,12.15
362,Kaitangata,NZ,2022-06-06 00:34:39,-46.2817,169.8464,56.08,64,0,4.38
363,Vila Franca Do Campo,PT,2022-06-06 00:34:40,37.7167,-25.4333,70.2,93,91,5.64
364,San Martin,AR,2022-06-06 00:34:40,-33.081,-68.4681,50.54,60,0,2.17
365,Shakawe,BW,2022-06-06 00:34:41,-18.3667,21.85,47.01,58,12,5.41
366,Sitka,US,2022-06-06 00:34:41,57.0531,-135.33,66.09,48,100,4.61
367,Mojo,ET,2022-06-06 00:34:41,8.6,39.1167,64.31,71,77,3.02
368,Carrigaline,IE,2022-06-06 00:35:42,51.8117,-8.3986,53.62,93,100,6.91
369,Kibala,TD,2022-06-06 00:35:42,9.1104,18.3463,80.55,83,0,4.61
370,Shebunino,RU,2022-06-06 00:35:42,46.4339,141.8603,52.29,62,12,3.24
371,Isangel,VU,2022-06-06 00:35:43,-19.55,169.2667,86.11,66,40,0.0
372,Avera,US,2022-06-06 00:35:43,33.194,-82.5271,80.65,45,84,6.24
373,Armidale,AU,2022-06-06 00:35:43,-30.5167,151.65,49.15,66,26,20.24
374,Tarakan,ID,2022-06-06 00:35:44,3.3,117.6333,79.41,84,96,4.29
375,Sao Joao Da Barra,BR,2022-06-06 00:35:44,-21.6403,-41.0511,68.25,59,7,9.57
376,Williston,US,2022-06-06 00:35:45,48.147,-103.618,64.81,70,100,17.38
377,Darhan,MN,2022-06-06 00:35:45,49.4867,105.9228,62.24,51,100,5.23
378,Diamantino,BR,2022-06-06 00:35:45,-14.4086,-56.4461,75.07,48,55,5.7
379,Capinopolis,BR,2022-06-06 00:35:46,-18.6819,-49.5697,69.13,49,0,6.35
380,Lata,PT,2022-06-06 00:35:46,40.1629,-8.3327,52.59,95,100,2.46
381,Yining,CN,2022-06-06 00:35:46,29.0361,114.5636,80.38,79,48,1.01
382,Vysha,RU,2022-06-06 00:35:47,53.8477,42.3777,49.55,97,99,7.34
383,Daru,PG,2022-06-06 00:35:47,-9.0763,143.2092,82.83,72,70,0.27
384,Shipitsyno,RU,2022-06-06 00:35:47,61.2806,46.5208,49.98,95,21,2.42
385,Batagay-Alyta,RU,2022-06-06 00:35:48,67.8006,130.4114,66.97,41,81,7.2
386,Tocopilla,CL,2022-06-06 00:35:48,-22.092,-70.1979,64.51,68,92,2.98
387,Tingo Maria,PE,2022-06-06 00:35:48,-9.2895,-76.0088,68.9,98,54,1.99
388,Maragogi,BR,2022-06-06 00:35:49,-9.0122,-35.2225,73.51,90,12,4.88
389,San Policarpo,PH,2022-06-06 00:35:49,12.1791,125.5072,82.81,72,58,6.15
390,Zabol,AF,2022-06-06 00:35:49,32.25,67.25,63.84,15,0,6.11
391,Mosquera,CO,2022-06-06 00:32:45,4.7059,-74.2302,57.29,82,75,4.61
392,Vylkove,UA,2022-06-06 00:35:50,45.4021,29.586,62.89,79,100,9.64
393,Bengkulu,ID,2022-06-06 00:35:51,-3.8004,102.2655,77.88,81,100,3.47
394,Cabedelo,BR,2022-06-06 00:32:28,-6.9811,-34.8339,75.87,79,3,12.75
395,Marovoay,MG,2022-06-06 00:35:51,-16.1,46.6333,72.03,63,100,4.63
396,Ahipara,NZ,2022-06-06 00:35:52,-35.1667,173.1667,63.23,70,9,7.63
397,Mount Isa,AU,2022-06-06 00:35:52,-20.7333,139.5,67.77,52,40,10.36
398,Fonte Boa,BR,2022-06-06 00:35:53,-2.4959,-66.2662,72.64,98,20,1.19
399,Nacala,MZ,2022-06-06 00:35:53,-14.5428,40.6728,68.49,86,50,11.41
400,Gander,CA,2022-06-06 00:32:17,48.9682,-54.5906,44.73,70,75,8.05
401,Cabano,PH,2022-06-06 00:35:53,10.5869,122.7002,82.56,74,91,2.75
402,Gejiu,CN,2022-06-06 00:35:54,23.306,103.1635,58.62,97,100,2.62
403,Ares,BR,2022-06-06 00:35:54,-6.1944,-35.1603,80.69,86,3,9.82
404,Morris,US,2022-06-06 00:33:57,40.8334,-74.5329,69.82,53,20,0.0
405,Mana,GF,2022-06-06 00:35:55,5.6592,-53.7767,77.09,88,100,12.88
406,Pueblo Bello,CO,2022-06-06 00:35:55,8.2041,-76.526,74.44,96,100,3.02
407,Abashiri,JP,2022-06-06 00:35:55,44.0213,144.2697,44.94,81,75,4.61
408,Palmer,US,2022-06-06 00:35:56,42.1584,-72.3287,69.35,56,20,4.61
409,Isabela,PH,2022-06-06 00:35:56,6.7085,121.9711,80.65,69,32,3.87
410,Vila Velha,BR,2022-06-06 00:36:57,-20.3297,-40.2925,66.94,80,0,3.44
411,Sisimiut,GL,2022-06-06 00:36:57,66.9395,-53.6735,43.88,43,0,16.69
412,Zalantun,CN,2022-06-06 00:36:58,48.0,122.7167,62.67,45,5,18.23
413,Gualaquiza,EC,2022-06-06 00:36:58,-3.4,-78.55,62.92,98,99,0.83
414,Rafraf,TN,2022-06-06 00:36:58,37.1904,10.1837,73.71,75,49,17.94
415,Jaciara,BR,2022-06-06 00:36:59,-15.9653,-54.9683,71.73,49,6,2.8
416,Semnan,IR,2022-06-06 00:36:59,35.5729,53.3971,76.57,21,85,3.0
417,Mildura,AU,2022-06-06 00:36:59,-34.2,142.15,52.07,78,1,19.69
418,Arlit,NE,2022-06-06 00:37:00,18.7369,7.3853,88.32,9,8,6.51
419,Koungou,YT,2022-06-06 00:37:00,-12.7336,45.2042,78.51,73,75,19.57
420,Jieshi,CN,2022-06-06 00:37:00,22.8134,115.8257,82.81,81,100,11.07
421,Healdsburg,US,2022-06-06 00:33:45,38.6105,-122.8692,77.97,70,100,6.91
422,Tongliao,CN,2022-06-06 00:37:01,43.6125,122.2653,58.69,76,100,16.11
423,Nyrob,RU,2022-06-06 00:37:01,60.733,56.7202,51.8,60,100,5.73
424,Port-Gentil,GA,2022-06-06 00:37:01,-0.7193,8.7815,75.76,89,100,8.61
425,Jumla,NP,2022-06-06 00:37:02,29.2747,82.1838,61.34,50,4,1.86
426,Ilulissat,GL,2022-06-06 00:34:25,69.2167,-51.1,42.82,42,1,16.11
427,Nurota,UZ,2022-06-06 00:37:02,40.5614,65.6886,72.82,19,0,5.39
428,The Valley,AI,2022-06-06 00:37:03,18.217,-63.0578,82.54,78,20,12.66
429,Irece,BR,2022-06-06 00:37:03,-11.3042,-41.8558,65.03,76,58,11.9
430,Zaoyang,CN,2022-06-06 00:37:04,32.1272,112.7542,85.28,45,37,7.81
431,Bongandanga,CD,2022-06-06 00:37:04,1.5,21.05,69.66,98,100,1.59
432,Cairns,AU,2022-06-06 00:37:04,-16.9167,145.7667,83.07,90,100,3.44
433,Atasu,KZ,2022-06-06 00:37:05,48.6814,71.6433,54.82,51,98,11.63
434,Sosnovo-Ozerskoye,RU,2022-06-06 00:37:05,52.5249,111.5418,53.6,82,100,4.07
435,Santa Cruz De La Palma,ES,2022-06-06 00:37:05,28.6835,-17.7642,69.94,73,75,20.71
436,George,ZA,2022-06-06 00:37:06,-33.963,22.4617,49.55,93,5,4.61
437,Venice,US,2022-06-06 00:37:06,27.0998,-82.4543,82.98,78,0,5.75
438,Tuatapere,NZ,2022-06-06 00:37:07,-46.1333,167.6833,55.9,71,3,5.75
439,Hobyo,SO,2022-06-06 00:37:07,5.3505,48.5268,78.1,79,78,23.96
440,Griffith,US,2022-06-06 00:37:07,41.5284,-87.4237,74.14,59,0,5.75
441,Laukaa,RU,2022-06-06 00:35:20,58.7372,29.8453,48.69,95,100,6.29
442,Nekhayevskiy,RU,2022-06-06 00:37:08,50.4106,41.7561,53.64,93,10,7.14
443,Adrar,MR,2022-06-06 00:37:08,20.5022,-10.0711,90.12,15,95,17.94
444,Bowen,AU,2022-06-06 00:35:20,-20.0167,148.2333,77.52,68,100,3.04
445,Alegria,PH,2022-06-06 00:37:09,9.4669,125.5772,83.26,70,100,1.16
446,Dawlatabad,AF,2022-06-06 00:37:09,36.4141,64.9053,75.02,20,0,4.65
447,Anuradhapura,LK,2022-06-06 00:37:10,8.3565,80.4173,76.51,86,100,11.88
448,Usinsk,RU,2022-06-06 00:37:10,65.9939,57.5281,50.04,45,72,8.25
449,Poum,NC,2022-06-06 00:37:10,-20.2333,164.0167,78.19,69,0,16.51
450,General Roca,AR,2022-06-06 00:37:07,-39.0333,-67.5833,50.63,45,100,11.23
451,Aksarka,RU,2022-06-06 00:37:11,66.5606,67.7975,42.39,43,100,4.41
452,Viedma,AR,2022-06-06 00:37:11,-40.8135,-62.9967,53.94,48,10,17.31
453,Kuhdasht,IR,2022-06-06 00:38:12,33.535,47.6061,71.96,36,3,5.28
454,Kendari,ID,2022-06-06 00:38:12,-3.945,122.4989,80.85,82,79,1.1
455,Eyl,SO,2022-06-06 00:38:13,7.9803,49.8164,79.36,72,81,15.52
456,Santa Maria,BR,2022-06-06 00:35:45,-29.6842,-53.8069,63.7,94,75,3.44
457,Fairbanks,US,2022-06-06 00:35:02,64.8378,-147.7164,73.6,18,0,10.36
458,Sibu,MY,2022-06-06 00:38:13,2.3,111.8167,77.31,94,40,2.3
459,San Jose,US,2022-06-06 00:37:03,37.3394,-121.895,80.58,65,75,11.5
460,Powell River,CA,2022-06-06 00:36:26,49.8496,-124.5361,68.02,59,75,8.05
461,Karasburg,NA,2022-06-06 00:38:14,-28.0167,18.75,54.81,35,99,10.58
462,Abu Samrah,SY,2022-06-06 00:38:14,35.3029,37.1841,66.52,58,0,6.64
463,Matara,LK,2022-06-06 00:38:15,5.9485,80.5353,76.75,91,100,10.96
464,Kampong Thum,KH,2022-06-06 00:38:15,12.7111,104.8887,83.32,75,84,1.72
465,Oussouye,SN,2022-06-06 00:38:16,12.485,-16.5469,80.78,79,30,7.43
466,Burnie,AU,2022-06-06 00:38:16,-41.0667,145.9167,49.78,66,17,14.74
467,Santa Maria Da Vitoria,BR,2022-06-06 00:38:17,-13.3947,-44.1886,67.93,65,37,3.87
468,Nouadhibou,MR,2022-06-06 00:38:17,20.931,-17.0347,66.18,82,53,18.41
469,Wilhelmshaven,DE,2022-06-06 00:38:17,53.5167,8.1333,62.29,97,100,13.2
470,Hare Bay,CA,2022-06-06 00:38:18,48.8499,-54.0148,45.75,75,72,5.7
471,Sawtell,AU,2022-06-06 00:38:18,-30.3833,153.1,68.02,37,16,9.22
472,Chivor,CO,2022-06-06 00:38:19,4.8856,-73.3689,56.95,98,64,1.74
473,Russell,US,2022-06-06 00:38:19,32.3502,-85.1999,82.0,83,0,0.0
474,Garowe,SO,2022-06-06 00:38:19,8.4054,48.4845,78.58,61,38,21.09
475,Hammerfest,NO,2022-06-06 00:38:20,70.6634,23.6821,43.25,75,40,6.91
476,Kamaishi,JP,2022-06-06 00:38:20,39.2667,141.8833,51.89,89,100,4.94
477,Jackson,US,2022-06-06 00:35:44,42.4165,-122.8345,73.36,53,20,21.85
478,Deoria,IN,2022-06-06 00:38:21,26.5047,83.7872,87.37,61,100,11.18
479,Damietta,EG,2022-06-06 00:38:21,31.4165,31.8133,73.29,78,0,3.13
480,Zyryanovsk,KZ,2022-06-06 00:38:21,49.7386,84.2719,46.44,87,100,1.7
481,Nelson Bay,AU,2022-06-06 00:38:22,-32.7167,152.15,59.11,53,0,5.01
482,Dobrun,RU,2022-06-06 00:38:22,53.1851,34.2462,53.67,76,5,6.71
483,Mitsamiouli,KM,2022-06-06 00:38:22,-11.3847,43.2844,77.76,75,15,15.03
484,Port Hedland,AU,2022-06-06 00:38:23,-20.3167,118.5667,69.85,37,0,17.27
485,Cornwall,CA,2022-06-06 00:36:36,45.0181,-74.7281,68.38,52,40,4.61
486,Chilca,PE,2022-06-06 00:38:23,-12.5211,-76.7372,63.45,90,39,9.26
487,Santa Ines,BR,2022-06-06 00:38:24,-3.6667,-45.38,73.26,96,100,3.31
488,Mayumba,GA,2022-06-06 00:38:24,-3.432,10.6554,72.32,95,83,1.81
489,Verkhnyaya Toyma,RU,2022-06-06 00:38:25,62.2349,44.9985,49.8,93,0,1.36
490,Bestobe,KZ,2022-06-06 00:38:25,52.4994,73.0975,55.0,57,27,5.95
491,Tiarei,PF,2022-06-06 00:38:25,-17.5333,-149.3333,82.42,74,25,17.65
492,Innisfail,AU,2022-06-06 00:38:26,-17.5333,146.0333,78.21,76,99,3.38
493,Harnosand,SE,2022-06-06 00:38:26,62.6323,17.9379,41.02,71,24,6.58
494,Kangaatsiaq,GL,2022-06-06 00:38:26,68.3065,-53.4641,34.14,84,9,12.24
495,Lazaro Cardenas,MX,2022-06-06 00:34:17,17.9583,-102.2,80.51,75,100,8.75
496,Ust-Maya,RU,2022-06-06 00:38:27,60.4167,134.5333,80.06,34,7,5.5
497,Kokopo,PG,2022-06-06 00:38:27,-4.352,152.2633,83.37,67,40,4.18
498,Pandan,PH,2022-06-06 00:39:28,14.0453,124.1694,85.24,68,100,3.47
499,Hofn,IS,2022-06-06 00:39:28,64.2539,-15.2082,52.61,78,99,7.38
500,Vysotsk,RU,2022-06-06 00:39:28,60.6288,28.5705,45.57,92,1,7.49
501,Lintangan,PH,2022-06-06 00:39:29,7.2155,121.952,80.58,65,32,0.76
502,Amahai,ID,2022-06-06 00:39:29,-3.3333,128.9167,83.07,70,20,0.2
503,Orebro,SE,2022-06-06 00:39:29,59.2741,15.2066,53.78,42,100,6.91
504,Gharghoda,IN,2022-06-06 00:39:30,22.1667,83.35,85.46,48,84,3.94
505,La Ciotat,FR,2022-06-06 00:39:30,43.1748,5.6045,70.79,86,100,12.64
506,Tapiramuta,BR,2022-06-06 00:39:30,-11.8472,-40.7914,60.17,85,62,7.49
507,Vardo,NO,2022-06-06 00:39:31,70.3705,31.1107,44.58,81,100,18.41
508,Butia,BR,2022-06-06 00:39:31,-30.1197,-51.9622,61.97,99,100,2.42
509,Casper,US,2022-06-06 00:39:31,42.8666,-106.3131,71.73,38,75,10.36
510,Rio Gallegos,AR,2022-06-06 00:39:32,-51.6226,-69.2181,46.45,46,20,29.93
511,Linxia,CN,2022-06-06 00:39:10,35.6003,103.2064,65.17,51,100,5.61
512,Bushehr,IR,2022-06-06 00:39:32,28.9684,50.8385,85.5,51,0,3.91
513,Cairo,EG,2022-06-06 00:34:37,30.0626,31.2497,77.76,73,0,4.61
514,Charyshskoye,RU,2022-06-06 00:39:33,51.3978,83.5598,46.81,83,100,2.24
515,Morondava,MG,2022-06-06 00:39:33,-20.2833,44.2833,69.55,71,0,8.46
516,Dudinka,RU,2022-06-06 00:39:33,69.4058,86.1778,31.62,58,6,7.18
517,Canchungo,GW,2022-06-06 00:39:34,12.0672,-16.0333,78.57,80,36,5.99
518,Haines Junction,CA,2022-06-06 00:39:34,60.7522,-137.5108,64.35,52,84,6.91
519,Aranos,NA,2022-06-06 00:39:35,-24.1333,19.1167,51.21,34,100,9.08
520,Myitkyina,MM,2022-06-06 00:39:35,25.3833,97.4,74.8,98,100,0.36
521,Namatanai,PG,2022-06-06 00:39:35,-3.6667,152.4333,84.61,65,22,2.86
522,Dehloran,IR,2022-06-06 00:39:36,32.6941,47.2679,96.06,14,5,14.2
523,Aleksandro-Nevskiy,RU,2022-06-06 00:39:36,53.4751,40.2095,48.27,96,0,9.06
524,Brigantine,US,2022-06-06 00:35:46,39.4101,-74.3646,64.99,58,0,4.61
525,Toalmas,HU,2022-06-06 00:39:36,47.5078,19.6666,65.17,81,100,7.02
526,Talcahuano,CL,2022-06-06 00:39:37,-36.7167,-73.1167,55.08,94,100,13.8
527,Aparecida Do Taboado,BR,2022-06-06 00:39:37,-20.0867,-51.0936,71.29,50,5,5.97
528,Nha Trang,VN,2022-06-06 00:39:38,12.25,109.1833,84.2,61,13,1.1
529,Nara,JP,2022-06-06 00:37:45,34.6851,135.8049,70.97,70,100,17.87
530,Mindelo,CV,2022-06-06 00:39:38,16.8901,-24.9804,72.95,78,40,34.52
531,La Fleche,FR,2022-06-06 00:37:22,47.6982,-0.0755,59.25,95,93,6.17
532,Serowe,BW,2022-06-06 00:39:39,-22.3833,26.7167,48.15,73,7,7.34
533,Vitim,RU,2022-06-06 00:39:39,59.4511,112.5578,66.15,60,100,9.73
534,Mitu,CO,2022-06-06 00:39:39,1.1983,-70.1733,71.13,98,24,1.59
535,Linjiang,CN,2022-06-06 00:39:40,41.8069,126.9078,60.12,76,100,2.51
536,Walvis Bay,NA,2022-06-06 00:39:40,-22.9575,14.5053,72.55,23,15,14.97
537,Grand-Santi,GF,2022-06-06 00:39:40,4.25,-54.3833,73.42,98,100,3.42
538,Yulara,AU,2022-06-06 00:39:41,-25.2406,130.9889,55.13,55,95,11.61
539,Ulagan,RU,2022-06-06 00:39:41,50.6321,87.9563,42.66,78,98,3.51
540,Zlobin,HR,2022-06-06 00:39:41,45.2924,14.6541,64.17,77,0,2.3
541,Jijiga,ET,2022-06-06 00:39:42,9.35,42.8,62.91,74,100,7.7
542,Ryotsu,JP,2022-06-06 00:39:42,38.0833,138.4333,59.22,87,100,14.94
543,Saravan,AM,2022-06-06 00:39:43,39.7196,45.6483,58.84,47,7,6.93
544,Qaqortoq,GL,2022-06-06 00:40:43,60.7167,-46.0333,43.29,66,100,3.44
545,Mizdah,LY,2022-06-06 00:40:43,31.4451,12.9801,76.08,33,0,3.69
546,Vestmanna,FO,2022-06-06 00:40:44,62.1564,-7.1664,49.12,93,100,8.05
547,Romanovka,RU,2022-06-06 00:40:44,51.7443,42.7527,52.41,93,32,6.44
548,Soria,ES,2022-06-06 00:40:44,41.6667,-2.6667,56.86,97,6,2.84
549,Tayoltita,MX,2022-06-06 00:40:45,24.0833,-105.9333,76.3,66,86,3.51
550,Fort Nelson,CA,2022-06-06 00:40:45,58.8053,-122.7002,56.79,88,100,2.3
551,Le Port,RE,2022-06-06 00:40:46,-20.9373,55.2919,69.8,58,21,8.23
552,College,US,2022-06-06 00:40:46,64.8569,-147.8028,73.58,19,20,10.36
553,Rancho Palos Verdes,US,2022-06-06 00:40:46,33.7445,-118.387,79.95,77,20,9.22
554,Arcachon,FR,2022-06-06 00:40:47,44.5875,-1.0519,59.32,94,0,0.0
555,Sambava,MG,2022-06-06 00:40:47,-14.2667,50.1667,68.45,82,4,9.8
556,North Branch,US,2022-06-06 00:40:48,45.5113,-92.9802,73.69,86,100,5.55
